"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"2","계동길 69","계동교회 앞","2021-06-24 16:20:39","2021-06-24 16:30:39","7331","10411","2021-06-24 16:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 16:20:39","2021-06-24 16:30:39","1731","2238","2021-06-24 16:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 16:20:39","2021-06-24 16:30:39","4563","2503","2021-06-24 16:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 16:30:39","2021-06-24 16:40:39","7445","10562","2021-06-24 16:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 16:30:39","2021-06-24 16:40:39","1770","2269","2021-06-24 16:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 16:30:39","2021-06-24 16:40:39","4644","2566","2021-06-24 16:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 16:40:39","2021-06-24 16:50:39","7511","10670","2021-06-24 16:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 16:40:39","2021-06-24 16:50:39","1796","2319","2021-06-24 16:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 16:40:39","2021-06-24 16:50:39","4728","2630","2021-06-24 16:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 16:50:39","2021-06-24 17:00:39","7588","10813","2021-06-24 17:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 16:50:39","2021-06-24 17:00:39","1851","2368","2021-06-24 17:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 16:50:39","2021-06-24 17:00:39","4796","2694","2021-06-24 17:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 17:00:39","2021-06-24 17:10:39","7691","10942","2021-06-24 17:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 17:00:39","2021-06-24 17:10:39","1906","2415","2021-06-24 17:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 17:00:39","2021-06-24 17:10:39","4843","2770","2021-06-24 17:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 17:10:39","2021-06-24 17:20:39","7775","11078","2021-06-24 17:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 17:10:39","2021-06-24 17:20:39","1946","2444","2021-06-24 17:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 17:10:39","2021-06-24 17:20:39","4918","2811","2021-06-24 17:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 17:20:39","2021-06-24 17:30:39","7833","11215","2021-06-24 17:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 17:20:39","2021-06-24 17:30:39","1984","2497","2021-06-24 17:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 17:20:39","2021-06-24 17:30:39","4985","2868","2021-06-24 17:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 17:30:39","2021-06-24 17:40:39","7921","11323","2021-06-24 17:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 17:30:39","2021-06-24 17:40:39","2011","2548","2021-06-24 17:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 17:30:39","2021-06-24 17:40:39","5052","2937","2021-06-24 17:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 17:40:39","2021-06-24 17:50:39","8006","11473","2021-06-24 17:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 17:40:39","2021-06-24 17:50:39","2041","2575","2021-06-24 17:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 17:40:39","2021-06-24 17:50:39","5100","2986","2021-06-24 17:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 17:50:39","2021-06-24 18:00:39","8099","11577","2021-06-24 18:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 17:50:39","2021-06-24 18:00:39","2081","2627","2021-06-24 18:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 17:50:39","2021-06-24 18:00:39","5201","3046","2021-06-24 18:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 18:00:39","2021-06-24 18:10:39","8187","11756","2021-06-24 18:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 18:00:39","2021-06-24 18:10:39","2122","2685","2021-06-24 18:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 18:00:39","2021-06-24 18:10:39","5280","3097","2021-06-24 18:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 18:10:39","2021-06-24 18:20:39","8264","11903","2021-06-24 18:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 18:10:39","2021-06-24 18:20:39","2173","2735","2021-06-24 18:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 18:10:39","2021-06-24 18:20:39","5371","3170","2021-06-24 18:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 18:20:39","2021-06-24 18:30:39","8331","12031","2021-06-24 18:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 18:20:39","2021-06-24 18:30:39","2194","2780","2021-06-24 18:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 18:20:39","2021-06-24 18:30:39","5475","3233","2021-06-24 18:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 18:30:39","2021-06-24 18:40:39","8401","12157","2021-06-24 18:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 18:30:39","2021-06-24 18:40:39","2240","2826","2021-06-24 18:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 18:30:39","2021-06-24 18:40:39","5559","3292","2021-06-24 18:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 18:40:39","2021-06-24 18:50:39","8492","12286","2021-06-24 18:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 18:40:39","2021-06-24 18:50:39","2272","2863","2021-06-24 18:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 18:40:39","2021-06-24 18:50:39","5656","3340","2021-06-24 18:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 18:50:39","2021-06-24 19:00:39","8566","12405","2021-06-24 19:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 18:50:39","2021-06-24 19:00:39","2302","2901","2021-06-24 19:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 18:50:39","2021-06-24 19:00:39","5733","3390","2021-06-24 19:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 19:00:39","2021-06-24 19:10:39","8687","12527","2021-06-24 19:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 19:00:39","2021-06-24 19:10:39","2329","2949","2021-06-24 19:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 19:00:39","2021-06-24 19:10:39","5825","3439","2021-06-24 19:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 19:10:39","2021-06-24 19:20:39","8782","12652","2021-06-24 19:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 19:10:39","2021-06-24 19:20:39","2359","3017","2021-06-24 19:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 19:10:39","2021-06-24 19:20:39","5891","3494","2021-06-24 19:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 19:20:39","2021-06-24 19:30:39","8886","12752","2021-06-24 19:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 19:20:39","2021-06-24 19:30:39","2385","3036","2021-06-24 19:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 19:20:39","2021-06-24 19:30:39","5966","3548","2021-06-24 19:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 19:30:39","2021-06-24 19:40:39","8938","12889","2021-06-24 19:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 19:30:39","2021-06-24 19:40:39","2406","3076","2021-06-24 19:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 19:30:39","2021-06-24 19:40:39","6023","3594","2021-06-24 19:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 19:40:39","2021-06-24 19:50:39","9021","13054","2021-06-24 19:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 19:40:39","2021-06-24 19:50:39","2432","3103","2021-06-24 19:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 19:40:39","2021-06-24 19:50:39","6074","3653","2021-06-24 19:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 19:50:39","2021-06-24 20:00:39","9108","13220","2021-06-24 20:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 19:50:39","2021-06-24 20:00:39","2472","3152","2021-06-24 20:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 19:50:39","2021-06-24 20:00:39","6132","3688","2021-06-24 20:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 20:00:39","2021-06-24 20:10:39","9137","13301","2021-06-24 20:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 20:00:39","2021-06-24 20:10:39","2496","3179","2021-06-24 20:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 20:00:39","2021-06-24 20:10:39","6176","3743","2021-06-24 20:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 20:10:39","2021-06-24 20:20:39","9177","13372","2021-06-24 20:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 20:10:39","2021-06-24 20:20:39","2529","3229","2021-06-24 20:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 20:10:39","2021-06-24 20:20:39","6241","3811","2021-06-24 20:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 20:20:39","2021-06-24 20:30:39","9209","13408","2021-06-24 20:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 20:20:39","2021-06-24 20:30:39","2555","3262","2021-06-24 20:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 20:20:39","2021-06-24 20:30:39","6289","3881","2021-06-24 20:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 20:30:39","2021-06-24 20:40:39","9227","13471","2021-06-24 20:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 20:30:39","2021-06-24 20:40:39","2605","3299","2021-06-24 20:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 20:30:39","2021-06-24 20:40:39","6347","3943","2021-06-24 20:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 20:40:39","2021-06-24 20:50:39","9245","13531","2021-06-24 20:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 20:40:39","2021-06-24 20:50:39","2616","3334","2021-06-24 20:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 20:40:39","2021-06-24 20:50:39","6368","3996","2021-06-24 20:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 20:50:39","2021-06-24 21:00:39","9271","13578","2021-06-24 21:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 20:50:39","2021-06-24 21:00:39","2642","3354","2021-06-24 21:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 20:50:39","2021-06-24 21:00:39","6413","4050","2021-06-24 21:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 21:00:39","2021-06-24 21:10:39","9300","13600","2021-06-24 21:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 21:00:39","2021-06-24 21:10:39","2659","3374","2021-06-24 21:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 21:00:39","2021-06-24 21:10:39","6453","4123","2021-06-24 21:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 21:10:39","2021-06-24 21:20:39","9332","13635","2021-06-24 21:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 21:10:39","2021-06-24 21:20:39","2673","3403","2021-06-24 21:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 21:10:39","2021-06-24 21:20:39","6494","4182","2021-06-24 21:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 21:20:39","2021-06-24 21:30:39","9367","13681","2021-06-24 21:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 21:20:39","2021-06-24 21:30:39","2689","3412","2021-06-24 21:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 21:20:39","2021-06-24 21:30:39","6554","4221","2021-06-24 21:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 21:30:39","2021-06-24 21:40:39","9394","13733","2021-06-24 21:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 21:30:39","2021-06-24 21:40:39","2719","3424","2021-06-24 21:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 21:30:39","2021-06-24 21:40:39","6575","4274","2021-06-24 21:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 21:40:39","2021-06-24 21:50:39","9416","13798","2021-06-24 21:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 21:40:39","2021-06-24 21:50:39","2742","3433","2021-06-24 21:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 21:40:39","2021-06-24 21:50:39","6613","4299","2021-06-24 21:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 21:50:39","2021-06-24 22:00:39","9443","13831","2021-06-24 22:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 21:50:39","2021-06-24 22:00:39","2759","3449","2021-06-24 22:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 21:50:39","2021-06-24 22:00:39","6698","4386","2021-06-24 22:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 22:00:39","2021-06-24 22:10:39","9482","13879","2021-06-24 22:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 22:00:39","2021-06-24 22:10:39","2764","3459","2021-06-24 22:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 22:00:39","2021-06-24 22:10:39","6734","4458","2021-06-24 22:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 22:10:39","2021-06-24 22:20:39","9493","13898","2021-06-24 22:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 22:10:39","2021-06-24 22:20:39","2784","3473","2021-06-24 22:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 22:10:39","2021-06-24 22:20:39","6751","4484","2021-06-24 22:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 22:20:39","2021-06-24 22:30:39","9518","13931","2021-06-24 22:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 22:20:39","2021-06-24 22:30:39","2793","3481","2021-06-24 22:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 22:20:39","2021-06-24 22:30:39","6782","4505","2021-06-24 22:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 22:30:39","2021-06-24 22:40:39","9541","13972","2021-06-24 22:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 22:30:39","2021-06-24 22:40:39","2809","3503","2021-06-24 22:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 22:30:39","2021-06-24 22:40:39","6828","4540","2021-06-24 22:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 22:40:39","2021-06-24 22:50:39","9560","14010","2021-06-24 22:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 22:40:39","2021-06-24 22:50:39","2824","3509","2021-06-24 22:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 22:40:39","2021-06-24 22:50:39","6864","4564","2021-06-24 22:50:39"
"2","계동길 69","계동교회 앞","2021-06-24 22:50:39","2021-06-24 23:00:39","9579","14030","2021-06-24 23:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 22:50:39","2021-06-24 23:00:39","2855","3547","2021-06-24 23:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 22:50:39","2021-06-24 23:00:39","6891","4581","2021-06-24 23:00:39"
"2","계동길 69","계동교회 앞","2021-06-24 23:00:39","2021-06-24 23:10:39","9584","14051","2021-06-24 23:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 23:00:39","2021-06-24 23:10:39","2864","3568","2021-06-24 23:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 23:00:39","2021-06-24 23:10:39","6915","4589","2021-06-24 23:10:39"
"2","계동길 69","계동교회 앞","2021-06-24 23:10:39","2021-06-24 23:20:39","9590","14070","2021-06-24 23:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 23:10:39","2021-06-24 23:20:39","2864","3575","2021-06-24 23:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 23:10:39","2021-06-24 23:20:39","6922","4591","2021-06-24 23:20:39"
"2","계동길 69","계동교회 앞","2021-06-24 23:20:39","2021-06-24 23:30:39","9601","14105","2021-06-24 23:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 23:20:39","2021-06-24 23:30:39","2865","3582","2021-06-24 23:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 23:20:39","2021-06-24 23:30:39","6957","4594","2021-06-24 23:30:39"
"2","계동길 69","계동교회 앞","2021-06-24 23:30:39","2021-06-24 23:40:39","9608","14130","2021-06-24 23:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 23:30:39","2021-06-24 23:40:39","2867","3582","2021-06-24 23:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 23:30:39","2021-06-24 23:40:39","6957","4597","2021-06-24 23:40:39"
"2","계동길 69","계동교회 앞","2021-06-24 23:40:39","2021-06-24 23:50:39","9627","14152","2021-06-24 23:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-24 23:40:39","2021-06-24 23:50:39","2871","3584","2021-06-24 23:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-06-24 23:40:39","2021-06-24 23:50:39","6957","4602","2021-06-24 23:50:39"
"2","계동길 69","계동교회 앞","2021-06-25 00:00:37","2021-06-25 00:10:37","2","8","2021-06-25 00:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 00:00:37","2021-06-25 00:10:37","1","3","2021-06-25 00:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 00:00:37","2021-06-25 00:10:37","4","2","2021-06-25 00:10:37"
"2","계동길 69","계동교회 앞","2021-06-25 00:10:37","2021-06-25 00:20:37","6","28","2021-06-25 00:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 00:10:37","2021-06-25 00:20:37","5","17","2021-06-25 00:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 00:10:37","2021-06-25 00:20:37","31","14","2021-06-25 00:20:37"
"2","계동길 69","계동교회 앞","2021-06-25 00:20:37","2021-06-25 00:30:37","14","45","2021-06-25 00:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 00:20:37","2021-06-25 00:30:37","5","24","2021-06-25 00:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 00:20:37","2021-06-25 00:30:37","48","16","2021-06-25 00:30:37"
"2","계동길 69","계동교회 앞","2021-06-25 00:30:37","2021-06-25 00:40:37","18","61","2021-06-25 00:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 00:30:37","2021-06-25 00:40:37","11","32","2021-06-25 00:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 00:30:37","2021-06-25 00:40:37","50","16","2021-06-25 00:40:37"
"2","계동길 69","계동교회 앞","2021-06-25 00:40:37","2021-06-25 00:50:37","20","72","2021-06-25 00:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 00:40:37","2021-06-25 00:50:37","11","42","2021-06-25 00:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 00:40:37","2021-06-25 00:50:37","69","18","2021-06-25 00:50:37"
"2","계동길 69","계동교회 앞","2021-06-25 00:50:37","2021-06-25 01:00:37","23","79","2021-06-25 01:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 00:50:37","2021-06-25 01:00:37","20","43","2021-06-25 01:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 00:50:37","2021-06-25 01:00:37","69","18","2021-06-25 01:00:37"
"2","계동길 69","계동교회 앞","2021-06-25 01:00:37","2021-06-25 01:10:37","27","92","2021-06-25 01:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 01:00:37","2021-06-25 01:10:37","24","45","2021-06-25 01:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 01:00:37","2021-06-25 01:10:37","69","18","2021-06-25 01:10:37"
"2","계동길 69","계동교회 앞","2021-06-25 01:10:37","2021-06-25 01:20:37","28","109","2021-06-25 01:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 01:10:37","2021-06-25 01:20:37","31","47","2021-06-25 01:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 01:10:37","2021-06-25 01:20:37","69","18","2021-06-25 01:20:37"
"2","계동길 69","계동교회 앞","2021-06-25 01:20:37","2021-06-25 01:30:37","31","121","2021-06-25 01:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 01:20:37","2021-06-25 01:30:37","31","49","2021-06-25 01:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 01:20:37","2021-06-25 01:30:37","75","24","2021-06-25 01:30:37"
"2","계동길 69","계동교회 앞","2021-06-25 01:30:37","2021-06-25 01:40:37","36","129","2021-06-25 01:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 01:30:37","2021-06-25 01:40:37","42","57","2021-06-25 01:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 01:30:37","2021-06-25 01:40:37","81","26","2021-06-25 01:40:37"
"2","계동길 69","계동교회 앞","2021-06-25 01:40:37","2021-06-25 01:50:37","36","142","2021-06-25 01:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 01:40:37","2021-06-25 01:50:37","42","57","2021-06-25 01:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 01:40:37","2021-06-25 01:50:37","82","27","2021-06-25 01:50:37"
"2","계동길 69","계동교회 앞","2021-06-25 01:50:37","2021-06-25 02:00:37","42","153","2021-06-25 02:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 01:50:37","2021-06-25 02:00:37","51","57","2021-06-25 02:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 01:50:37","2021-06-25 02:00:37","91","32","2021-06-25 02:00:37"
"2","계동길 69","계동교회 앞","2021-06-25 02:00:37","2021-06-25 02:10:37","47","170","2021-06-25 02:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 02:00:37","2021-06-25 02:10:37","51","57","2021-06-25 02:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 02:00:37","2021-06-25 02:10:37","97","32","2021-06-25 02:10:37"
"2","계동길 69","계동교회 앞","2021-06-25 02:10:37","2021-06-25 02:20:37","54","189","2021-06-25 02:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 02:10:37","2021-06-25 02:20:37","51","70","2021-06-25 02:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 02:10:37","2021-06-25 02:20:37","101","32","2021-06-25 02:20:37"
"2","계동길 69","계동교회 앞","2021-06-25 02:20:37","2021-06-25 02:30:37","55","203","2021-06-25 02:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 02:20:37","2021-06-25 02:30:37","55","75","2021-06-25 02:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 02:20:37","2021-06-25 02:30:37","108","34","2021-06-25 02:30:37"
"2","계동길 69","계동교회 앞","2021-06-25 02:30:37","2021-06-25 02:40:37","57","213","2021-06-25 02:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 02:30:37","2021-06-25 02:40:37","62","77","2021-06-25 02:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 02:30:37","2021-06-25 02:40:37","115","34","2021-06-25 02:40:37"
"2","계동길 69","계동교회 앞","2021-06-25 02:40:37","2021-06-25 02:50:37","66","223","2021-06-25 02:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 02:40:37","2021-06-25 02:50:37","62","77","2021-06-25 02:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 02:40:37","2021-06-25 02:50:37","123","34","2021-06-25 02:50:37"
"2","계동길 69","계동교회 앞","2021-06-25 02:50:37","2021-06-25 03:00:37","67","233","2021-06-25 03:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 02:50:37","2021-06-25 03:00:37","62","77","2021-06-25 03:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 02:50:37","2021-06-25 03:00:37","123","40","2021-06-25 03:00:37"
"2","계동길 69","계동교회 앞","2021-06-25 03:00:37","2021-06-25 03:10:37","67","243","2021-06-25 03:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 03:00:37","2021-06-25 03:10:37","62","77","2021-06-25 03:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 03:00:37","2021-06-25 03:10:37","128","42","2021-06-25 03:10:37"
"2","계동길 69","계동교회 앞","2021-06-25 03:10:37","2021-06-25 03:20:37","67","258","2021-06-25 03:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 03:10:37","2021-06-25 03:20:37","62","78","2021-06-25 03:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 03:10:37","2021-06-25 03:20:37","128","42","2021-06-25 03:20:37"
"2","계동길 69","계동교회 앞","2021-06-25 03:20:37","2021-06-25 03:30:37","67","270","2021-06-25 03:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 03:20:37","2021-06-25 03:30:37","62","80","2021-06-25 03:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 03:20:37","2021-06-25 03:30:37","128","42","2021-06-25 03:30:37"
"2","계동길 69","계동교회 앞","2021-06-25 03:30:37","2021-06-25 03:40:37","67","282","2021-06-25 03:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 03:30:37","2021-06-25 03:40:37","71","92","2021-06-25 03:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 03:30:37","2021-06-25 03:40:37","128","42","2021-06-25 03:40:37"
"2","계동길 69","계동교회 앞","2021-06-25 03:40:37","2021-06-25 03:50:37","71","301","2021-06-25 03:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 03:40:37","2021-06-25 03:50:37","73","92","2021-06-25 03:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 03:40:37","2021-06-25 03:50:37","129","42","2021-06-25 03:50:37"
"2","계동길 69","계동교회 앞","2021-06-25 03:50:37","2021-06-25 04:00:37","72","319","2021-06-25 04:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 03:50:37","2021-06-25 04:00:37","78","95","2021-06-25 04:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 03:50:37","2021-06-25 04:00:37","129","42","2021-06-25 04:00:37"
"2","계동길 69","계동교회 앞","2021-06-25 04:00:37","2021-06-25 04:10:37","73","330","2021-06-25 04:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-25 04:00:37","2021-06-25 04:10:37","95","110","2021-06-25 04:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-25 04:00:37","2021-06-25 04:10:37","140","46","2021-06-25 04:10:37"
