"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"2","계동길 69","계동교회 앞","2021-02-04 10:10:39","2021-02-04 10:20:39","4337","4571","2021-02-04 10:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 10:10:39","2021-02-04 10:20:39","1114","260","2021-02-04 10:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 10:10:39","2021-02-04 10:20:39","854","1062","2021-02-04 10:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 10:20:39","2021-02-04 10:30:39","873","1075","2021-02-04 10:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 10:20:39","2021-02-04 10:30:39","4562","4716","2021-02-04 10:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 10:20:39","2021-02-04 10:30:39","1187","274","2021-02-04 10:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 10:30:39","2021-02-04 10:40:39","1225","284","2021-02-04 10:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 10:30:39","2021-02-04 10:40:39","4832","5004","2021-02-04 10:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 10:30:39","2021-02-04 10:40:39","887","1083","2021-02-04 10:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 10:40:39","2021-02-04 10:50:39","893","1087","2021-02-04 10:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 10:40:39","2021-02-04 10:50:39","1266","297","2021-02-04 10:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 10:40:39","2021-02-04 10:50:39","5020","5193","2021-02-04 10:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 10:50:39","2021-02-04 11:00:39","1294","303","2021-02-04 11:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 10:50:39","2021-02-04 11:00:39","901","1094","2021-02-04 11:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 10:50:39","2021-02-04 11:00:39","5264","5401","2021-02-04 11:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 11:00:39","2021-02-04 11:10:39","1341","315","2021-02-04 11:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 11:00:39","2021-02-04 11:10:39","923","1115","2021-02-04 11:10:39"
"2","계동길 69","계동교회 앞","2021-02-04 11:00:39","2021-02-04 11:10:39","5394","5578","2021-02-04 11:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 11:10:39","2021-02-04 11:20:39","1394","331","2021-02-04 11:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 11:10:39","2021-02-04 11:20:39","969","1175","2021-02-04 11:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 11:10:39","2021-02-04 11:20:39","5525","5766","2021-02-04 11:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 11:20:39","2021-02-04 11:30:39","1021","1237","2021-02-04 11:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 11:20:39","2021-02-04 11:30:39","5665","6004","2021-02-04 11:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 11:20:39","2021-02-04 11:30:39","1439","371","2021-02-04 11:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 11:30:39","2021-02-04 11:40:39","1525","407","2021-02-04 11:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 11:30:39","2021-02-04 11:40:39","1045","1256","2021-02-04 11:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 11:30:39","2021-02-04 11:40:39","5904","6329","2021-02-04 11:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 11:40:39","2021-02-04 11:50:39","6099","6638","2021-02-04 11:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 11:40:39","2021-02-04 11:50:39","1607","455","2021-02-04 11:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 11:40:39","2021-02-04 11:50:39","1054","1282","2021-02-04 11:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 11:50:39","2021-02-04 12:00:39","1639","482","2021-02-04 12:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 11:50:39","2021-02-04 12:00:39","1067","1300","2021-02-04 12:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 11:50:39","2021-02-04 12:00:39","6398","7001","2021-02-04 12:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 12:00:39","2021-02-04 12:10:39","6718","7340","2021-02-04 12:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 12:00:39","2021-02-04 12:10:39","1091","1330","2021-02-04 12:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 12:00:39","2021-02-04 12:10:39","1727","503","2021-02-04 12:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 12:10:39","2021-02-04 12:20:39","1807","533","2021-02-04 12:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 12:10:39","2021-02-04 12:20:39","7073","7753","2021-02-04 12:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 12:10:39","2021-02-04 12:20:39","1126","1367","2021-02-04 12:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 12:20:39","2021-02-04 12:30:39","7577","8184","2021-02-04 12:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 12:20:39","2021-02-04 12:30:39","1163","1406","2021-02-04 12:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 12:20:39","2021-02-04 12:30:39","1871","563","2021-02-04 12:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 12:30:39","2021-02-04 12:40:39","1188","1461","2021-02-04 12:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 12:30:39","2021-02-04 12:40:39","8034","8658","2021-02-04 12:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 12:30:39","2021-02-04 12:40:39","1959","620","2021-02-04 12:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 12:40:39","2021-02-04 12:50:39","2018","687","2021-02-04 12:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 12:40:39","2021-02-04 12:50:39","8535","9094","2021-02-04 12:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 12:40:39","2021-02-04 12:50:39","1232","1519","2021-02-04 12:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 12:50:39","2021-02-04 13:00:39","2129","777","2021-02-04 13:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 12:50:39","2021-02-04 13:00:39","9099","9602","2021-02-04 13:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 12:50:39","2021-02-04 13:00:39","1264","1559","2021-02-04 13:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 13:00:39","2021-02-04 13:10:39","2214","861","2021-02-04 13:10:39"
"2","계동길 69","계동교회 앞","2021-02-04 13:00:39","2021-02-04 13:10:39","9670","10089","2021-02-04 13:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 13:00:39","2021-02-04 13:10:39","1302","1593","2021-02-04 13:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 13:10:39","2021-02-04 13:20:39","1344","1605","2021-02-04 13:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 13:10:39","2021-02-04 13:20:39","2288","908","2021-02-04 13:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 13:10:39","2021-02-04 13:20:39","10225","10614","2021-02-04 13:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 13:20:39","2021-02-04 13:30:39","1360","1628","2021-02-04 13:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 13:20:39","2021-02-04 13:30:39","2382","952","2021-02-04 13:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 13:20:39","2021-02-04 13:30:39","10793","11113","2021-02-04 13:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 13:30:39","2021-02-04 13:40:39","11400","11638","2021-02-04 13:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 13:30:39","2021-02-04 13:40:39","2423","994","2021-02-04 13:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 13:30:39","2021-02-04 13:40:39","1408","1683","2021-02-04 13:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 13:40:39","2021-02-04 13:50:39","2480","1040","2021-02-04 13:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 13:40:39","2021-02-04 13:50:39","1425","1712","2021-02-04 13:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 13:40:39","2021-02-04 13:50:39","11859","12096","2021-02-04 13:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 13:50:39","2021-02-04 14:00:39","12370","12496","2021-02-04 14:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 13:50:39","2021-02-04 14:00:39","1444","1742","2021-02-04 14:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 13:50:39","2021-02-04 14:00:39","2553","1074","2021-02-04 14:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 14:00:39","2021-02-04 14:10:39","12782","12947","2021-02-04 14:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 14:00:39","2021-02-04 14:10:39","2579","1104","2021-02-04 14:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 14:00:39","2021-02-04 14:10:39","1490","1799","2021-02-04 14:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 14:10:39","2021-02-04 14:20:39","2622","1134","2021-02-04 14:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 14:10:39","2021-02-04 14:20:39","1507","1834","2021-02-04 14:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 14:10:39","2021-02-04 14:20:39","13061","13235","2021-02-04 14:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 14:20:39","2021-02-04 14:30:39","1525","1861","2021-02-04 14:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 14:20:39","2021-02-04 14:30:39","2679","1161","2021-02-04 14:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 14:20:39","2021-02-04 14:30:39","13424","13610","2021-02-04 14:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 14:30:39","2021-02-04 14:40:39","1540","1877","2021-02-04 14:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 14:30:39","2021-02-04 14:40:39","13709","13899","2021-02-04 14:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 14:30:39","2021-02-04 14:40:39","2727","1189","2021-02-04 14:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 14:40:39","2021-02-04 14:50:39","1558","1906","2021-02-04 14:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 14:40:39","2021-02-04 14:50:39","13956","14141","2021-02-04 14:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 14:40:39","2021-02-04 14:50:39","2808","1236","2021-02-04 14:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 14:50:39","2021-02-04 15:00:39","2836","1276","2021-02-04 15:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 14:50:39","2021-02-04 15:00:39","14174","14407","2021-02-04 15:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 14:50:39","2021-02-04 15:00:39","1566","1965","2021-02-04 15:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 15:00:39","2021-02-04 15:10:39","14362","14664","2021-02-04 15:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 15:00:39","2021-02-04 15:10:39","2905","1334","2021-02-04 15:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 15:00:39","2021-02-04 15:10:39","1591","1997","2021-02-04 15:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 15:10:39","2021-02-04 15:20:39","2943","1361","2021-02-04 15:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 15:10:39","2021-02-04 15:20:39","1619","2019","2021-02-04 15:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 15:10:39","2021-02-04 15:20:39","14486","14901","2021-02-04 15:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 15:20:39","2021-02-04 15:30:39","14646","15081","2021-02-04 15:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 15:20:39","2021-02-04 15:30:39","3006","1421","2021-02-04 15:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 15:20:39","2021-02-04 15:30:39","1640","2051","2021-02-04 15:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 15:30:39","2021-02-04 15:40:39","14771","15262","2021-02-04 15:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 15:30:39","2021-02-04 15:40:39","1654","2077","2021-02-04 15:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 15:30:39","2021-02-04 15:40:39","3089","1461","2021-02-04 15:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 15:40:39","2021-02-04 15:50:39","1683","2126","2021-02-04 15:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 15:40:39","2021-02-04 15:50:39","14904","15498","2021-02-04 15:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 15:40:39","2021-02-04 15:50:39","3143","1510","2021-02-04 15:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 15:50:39","2021-02-04 16:00:39","14985","15630","2021-02-04 16:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 15:50:39","2021-02-04 16:00:39","1706","2154","2021-02-04 16:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 15:50:39","2021-02-04 16:00:39","3199","1542","2021-02-04 16:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 16:00:39","2021-02-04 16:10:39","15098","15812","2021-02-04 16:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 16:00:39","2021-02-04 16:10:39","1720","2169","2021-02-04 16:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 16:00:39","2021-02-04 16:10:39","3254","1583","2021-02-04 16:10:39"
"2","계동길 69","계동교회 앞","2021-02-04 16:10:39","2021-02-04 16:20:39","15244","15942","2021-02-04 16:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 16:10:39","2021-02-04 16:20:39","1745","2203","2021-02-04 16:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 16:10:39","2021-02-04 16:20:39","3342","1619","2021-02-04 16:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 16:20:39","2021-02-04 16:30:39","1759","2227","2021-02-04 16:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 16:20:39","2021-02-04 16:30:39","15399","16110","2021-02-04 16:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 16:20:39","2021-02-04 16:30:39","3408","1667","2021-02-04 16:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 16:30:39","2021-02-04 16:40:39","3449","1709","2021-02-04 16:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 16:30:39","2021-02-04 16:40:39","1782","2253","2021-02-04 16:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 16:30:39","2021-02-04 16:40:39","15588","16320","2021-02-04 16:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 16:40:39","2021-02-04 16:50:39","15764","16469","2021-02-04 16:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 16:40:39","2021-02-04 16:50:39","1802","2271","2021-02-04 16:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 16:40:39","2021-02-04 16:50:39","3517","1746","2021-02-04 16:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 16:50:39","2021-02-04 17:00:39","15913","16624","2021-02-04 17:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 16:50:39","2021-02-04 17:00:39","1840","2311","2021-02-04 17:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 16:50:39","2021-02-04 17:00:39","3564","1793","2021-02-04 17:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 17:00:39","2021-02-04 17:10:39","16026","16757","2021-02-04 17:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 17:00:39","2021-02-04 17:10:39","1873","2350","2021-02-04 17:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 17:00:39","2021-02-04 17:10:39","3629","1839","2021-02-04 17:10:39"
"2","계동길 69","계동교회 앞","2021-02-04 17:10:39","2021-02-04 17:20:39","16171","16925","2021-02-04 17:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 17:10:39","2021-02-04 17:20:39","1915","2396","2021-02-04 17:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 17:10:39","2021-02-04 17:20:39","3668","1879","2021-02-04 17:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 17:20:39","2021-02-04 17:30:39","16344","17128","2021-02-04 17:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 17:20:39","2021-02-04 17:30:39","1925","2414","2021-02-04 17:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 17:20:39","2021-02-04 17:30:39","3735","1928","2021-02-04 17:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 17:30:39","2021-02-04 17:40:39","16495","17310","2021-02-04 17:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 17:30:39","2021-02-04 17:40:39","1955","2455","2021-02-04 17:40:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 17:30:39","2021-02-04 17:40:39","3813","1981","2021-02-04 17:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 17:40:39","2021-02-04 17:50:39","16653","17468","2021-02-04 17:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 17:40:39","2021-02-04 17:50:39","1979","2499","2021-02-04 17:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 17:40:39","2021-02-04 17:50:39","3851","2013","2021-02-04 17:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 17:50:39","2021-02-04 18:00:39","16866","17646","2021-02-04 18:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 17:50:39","2021-02-04 18:00:39","2006","2526","2021-02-04 18:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 17:50:39","2021-02-04 18:00:39","3883","2050","2021-02-04 18:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 18:00:39","2021-02-04 18:10:39","17104","17881","2021-02-04 18:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 18:00:39","2021-02-04 18:10:39","2034","2551","2021-02-04 18:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 18:00:39","2021-02-04 18:10:39","3951","2097","2021-02-04 18:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 18:10:39","2021-02-04 18:20:39","2061","2589","2021-02-04 18:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 18:10:39","2021-02-04 18:20:39","17322","18071","2021-02-04 18:20:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 18:10:39","2021-02-04 18:20:39","3997","2146","2021-02-04 18:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 18:20:39","2021-02-04 18:30:39","2079","2613","2021-02-04 18:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 18:20:39","2021-02-04 18:30:39","17420","18261","2021-02-04 18:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 18:20:39","2021-02-04 18:30:39","4051","2194","2021-02-04 18:30:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 18:30:39","2021-02-04 18:40:39","4182","2264","2021-02-04 18:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 18:30:39","2021-02-04 18:40:39","2122","2639","2021-02-04 18:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 18:30:39","2021-02-04 18:40:39","17511","18399","2021-02-04 18:40:39"
"2","계동길 69","계동교회 앞","2021-02-04 18:40:39","2021-02-04 18:50:39","17596","18524","2021-02-04 18:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 18:40:39","2021-02-04 18:50:39","2157","2660","2021-02-04 18:50:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 18:40:39","2021-02-04 18:50:39","4309","2350","2021-02-04 18:50:39"
"2","계동길 69","계동교회 앞","2021-02-04 18:50:39","2021-02-04 19:00:39","17672","18655","2021-02-04 19:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 18:50:39","2021-02-04 19:00:39","2190","2673","2021-02-04 19:00:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 18:50:39","2021-02-04 19:00:39","4340","2415","2021-02-04 19:00:39"
"2","계동길 69","계동교회 앞","2021-02-04 19:00:39","2021-02-04 19:10:39","17757","18808","2021-02-04 19:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 19:00:39","2021-02-04 19:10:39","2215","2698","2021-02-04 19:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 19:00:39","2021-02-04 19:10:39","4460","2471","2021-02-04 19:10:39"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 19:10:39","2021-02-04 19:20:39","4565","2518","2021-02-04 19:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 19:10:39","2021-02-04 19:20:39","2225","2711","2021-02-04 19:20:39"
"2","계동길 69","계동교회 앞","2021-02-04 19:10:39","2021-02-04 19:20:39","17813","18940","2021-02-04 19:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 19:20:39","2021-02-04 19:30:39","2244","2724","2021-02-04 19:30:39"
"2","계동길 69","계동교회 앞","2021-02-04 19:20:39","2021-02-04 19:30:40","17863","19101","2021-02-04 19:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 19:20:39","2021-02-04 19:30:40","4634","2567","2021-02-04 19:30:40"
"2","계동길 69","계동교회 앞","2021-02-04 19:30:40","2021-02-04 19:40:40","17915","19233","2021-02-04 19:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 19:30:40","2021-02-04 19:40:40","2267","2738","2021-02-04 19:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 19:30:40","2021-02-04 19:40:40","4702","2589","2021-02-04 19:40:40"
"2","계동길 69","계동교회 앞","2021-02-04 19:40:40","2021-02-04 19:50:40","17949","19318","2021-02-04 19:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 19:40:40","2021-02-04 19:50:40","2284","2761","2021-02-04 19:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 19:40:40","2021-02-04 19:50:40","4764","2622","2021-02-04 19:50:40"
"2","계동길 69","계동교회 앞","2021-02-04 19:50:40","2021-02-04 20:00:40","17985","19405","2021-02-04 20:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 19:50:40","2021-02-04 20:00:40","2310","2781","2021-02-04 20:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 19:50:40","2021-02-04 20:00:40","4816","2670","2021-02-04 20:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 20:00:40","2021-02-04 20:10:40","2335","2804","2021-02-04 20:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 20:00:40","2021-02-04 20:10:40","4850","2703","2021-02-04 20:10:40"
"2","계동길 69","계동교회 앞","2021-02-04 20:00:40","2021-02-04 20:10:40","18016","19442","2021-02-04 20:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 20:10:40","2021-02-04 20:20:40","4905","2736","2021-02-04 20:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 20:10:40","2021-02-04 20:20:40","2364","2856","2021-02-04 20:20:40"
"2","계동길 69","계동교회 앞","2021-02-04 20:10:40","2021-02-04 20:20:40","18045","19490","2021-02-04 20:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 20:20:40","2021-02-04 20:30:40","2407","2866","2021-02-04 20:30:40"
"2","계동길 69","계동교회 앞","2021-02-04 20:20:40","2021-02-04 20:30:40","18071","19544","2021-02-04 20:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 20:20:40","2021-02-04 20:30:40","4932","2758","2021-02-04 20:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 20:30:40","2021-02-04 20:40:40","4958","2790","2021-02-04 20:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 20:30:40","2021-02-04 20:40:40","2438","2888","2021-02-04 20:40:40"
"2","계동길 69","계동교회 앞","2021-02-04 20:30:40","2021-02-04 20:40:40","18094","19551","2021-02-04 20:40:40"
"2","계동길 69","계동교회 앞","2021-02-04 20:40:40","2021-02-04 20:50:40","18120","19619","2021-02-04 20:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 20:40:40","2021-02-04 20:50:40","2445","2918","2021-02-04 20:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 20:40:40","2021-02-04 20:50:40","4973","2807","2021-02-04 20:50:40"
"2","계동길 69","계동교회 앞","2021-02-04 20:50:40","2021-02-04 21:00:40","18152","19686","2021-02-04 21:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 20:50:40","2021-02-04 21:00:40","2461","2939","2021-02-04 21:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 20:50:40","2021-02-04 21:00:40","4985","2830","2021-02-04 21:00:40"
"2","계동길 69","계동교회 앞","2021-02-04 21:00:40","2021-02-04 21:10:40","18167","19716","2021-02-04 21:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 21:00:40","2021-02-04 21:10:40","2469","2949","2021-02-04 21:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 21:00:40","2021-02-04 21:10:40","5023","2848","2021-02-04 21:10:40"
"2","계동길 69","계동교회 앞","2021-02-04 21:10:40","2021-02-04 21:20:40","18204","19788","2021-02-04 21:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 21:10:40","2021-02-04 21:20:40","2495","2974","2021-02-04 21:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 21:10:40","2021-02-04 21:20:40","5035","2884","2021-02-04 21:20:40"
"2","계동길 69","계동교회 앞","2021-02-04 21:20:40","2021-02-04 21:30:40","18219","19840","2021-02-04 21:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 21:20:40","2021-02-04 21:30:40","2507","2991","2021-02-04 21:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 21:20:40","2021-02-04 21:30:40","5059","2918","2021-02-04 21:30:40"
"2","계동길 69","계동교회 앞","2021-02-04 21:30:40","2021-02-04 21:40:40","18249","19885","2021-02-04 21:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-02-04 21:30:40","2021-02-04 21:40:40","2524","2996","2021-02-04 21:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-02-04 21:30:40","2021-02-04 21:40:40","5082","2944","2021-02-04 21:40:40"
"2","계동길 69","계동교회 앞","2021-02-04 21:40:40","2021-02-04 21:50:40","18274","19930","2021-02-04 21:50:40"
